BEGIN_YEARMONTH,BEGIN_DAY,BEGIN_TIME,END_YEARMONTH,END_DAY,END_TIME,EPISODE_ID,EVENT_ID,STATE,STATE_FIPS,YEAR,MONTH_NAME,EVENT_TYPE
200801,9,2200,200801,10,900,13108,74699,WASHINGTON,53,2008,January,Heavy Snow
200801,9,2300,200801,10,800,13108,74700,WASHINGTON,53,2008,January,Heavy Snow
200801,19,1200,200801,20,1600,13106,74702,IDAHO,16,2008,January,Heavy Snow
200801,19,1100,200801,20,1600,13110,74704,WASHINGTON,53,2008,January,Heavy Snow
200801,26,1300,200801,27,1700,13111,74709,IDAHO,16,2008,January,Heavy Snow
200801,26,1300,200801,27,1800,13111,74710,IDAHO,16,2008,January,Heavy Snow
200801,27,400,200801,28,400,13111,74711,IDAHO,16,2008,January,Heavy Snow
200801,26,1300,200801,28,400,13111,74712,IDAHO,16,2008,January,Heavy Snow
200801,26,1600,200801,28,400,13111,74713,IDAHO,16,2008,January,Heavy Snow
200801,27,1600,200801,28,200,13111,74714,IDAHO,16,2008,January,Heavy Snow
200801,27,400,200801,28,400,13112,74715,WASHINGTON,53,2008,January,Heavy Snow
200801,26,1500,200801,28,400,13112,74716,WASHINGTON,53,2008,January,Heavy Snow
200801,26,1200,200801,27,1700,13112,74717,WASHINGTON,53,2008,January,Heavy Snow
200801,26,1200,200801,27,1700,13112,74718,WASHINGTON,53,2008,January,Heavy Snow
200801,4,2300,200801,7,200,13432,74848,UTAH,49,2008,January,Heavy Snow
200801,6,900,200801,6,1700,13432,74849,UTAH,49,2008,January,Heavy Snow
200801,6,1300,200801,6,2100,13432,74850,UTAH,49,2008,January,Heavy Snow
200801,6,1400,200801,7,600,13432,74852,UTAH,49,2008,January,Heavy Snow
200801,29,200,200801,29,2100,13114,74854,IDAHO,16,2008,January,Heavy Snow
200801,29,300,200801,29,1800,13114,74856,IDAHO,16,2008,January,Heavy Snow
200801,29,300,200801,30,400,13114,74857,IDAHO,16,2008,January,Heavy Snow
200801,29,200,200801,30,400,13115,74858,WASHINGTON,53,2008,January,Heavy Snow
200801,29,200,200801,29,2100,13116,74861,WASHINGTON,53,2008,January,Heavy Snow
200801,30,2200,200801,31,800,13117,74865,IDAHO,16,2008,January,Heavy Snow
200801,30,2300,200801,31,1900,13117,74869,IDAHO,16,2008,January,Heavy Snow
200801,30,2200,200801,31,700,13118,74872,WASHINGTON,53,2008,January,Heavy Snow
200801,19,1200,200801,19,1800,13450,74970,GEORGIA,13,2008,January,Heavy Snow
200801,1,700,200801,2,1200,13454,75017,MARYLAND,24,2008,January,Heavy Snow
200801,1,700,200801,2,1200,13455,75018,WEST VIRGINIA,54,2008,January,Heavy Snow
200801,1,700,200801,2,1200,13455,75019,WEST VIRGINIA,54,2008,January,Heavy Snow
200801,1,700,200801,2,200,13456,75020,PENNSYLVANIA,42,2008,January,Heavy Snow
200801,1,700,200801,2,200,13456,75021,PENNSYLVANIA,42,2008,January,Heavy Snow
200801,1,700,200801,2,200,13456,75022,PENNSYLVANIA,42,2008,January,Heavy Snow
200801,1,700,200801,2,1200,13456,75023,PENNSYLVANIA,42,2008,January,Heavy Snow
200801,1,700,200801,2,1200,13456,75024,PENNSYLVANIA,42,2008,January,Heavy Snow
200801,31,2200,200801,31,2359,13463,75104,COLORADO,8,2008,January,Heavy Snow
200801,29,1900,200801,30,1500,13469,75129,COLORADO,8,2008,January,Heavy Snow
200801,9,0,200801,9,1200,13472,75167,COLORADO,8,2008,January,Heavy Snow
200801,26,1200,200801,27,1500,13112,75184,WASHINGTON,53,2008,January,Heavy Snow
200801,4,600,200801,5,600,13448,75207,WASHINGTON,53,2008,January,Heavy Snow
200801,7,2200,200801,8,1000,13478,75208,WASHINGTON,53,2008,January,Heavy Snow
200801,8,100,200801,8,1000,13478,75209,WASHINGTON,53,2008,January,Heavy Snow
200801,9,2200,200801,11,1000,13478,75210,WASHINGTON,53,2008,January,Heavy Snow
200801,9,2200,200801,11,1000,13478,75211,WASHINGTON,53,2008,January,Heavy Snow
200801,27,2300,200801,28,700,13483,75221,WASHINGTON,53,2008,January,Heavy Snow
200801,28,300,200801,28,1100,13483,75223,WASHINGTON,53,2008,January,Heavy Snow
200801,28,2200,200801,29,1000,13483,75225,WASHINGTON,53,2008,January,Heavy Snow
200801,29,700,200801,31,2200,13483,75229,WASHINGTON,53,2008,January,Heavy Snow
200801,29,400,200801,31,2200,13483,75231,WASHINGTON,53,2008,January,Heavy Snow
200801,29,200,200801,31,2200,13483,75232,WASHINGTON,53,2008,January,Heavy Snow
200801,1,1000,200801,1,2300,13493,75242,MASSACHUSETTS,25,2008,January,Heavy Snow
200801,31,1300,200801,31,2100,13523,75365,MISSOURI,29,2008,January,Heavy Snow
200801,14,1600,200801,15,800,13509,75502,MICHIGAN,26,2008,January,Heavy Snow
200801,14,1600,200801,15,800,13509,75503,MICHIGAN,26,2008,January,Heavy Snow
200801,14,1600,200801,15,800,13509,75504,MICHIGAN,26,2008,January,Heavy Snow
200801,31,1200,200801,31,2359,13551,75657,ILLINOIS,17,2008,January,Heavy Snow
200801,31,1200,200801,31,2359,13551,75658,ILLINOIS,17,2008,January,Heavy Snow
200801,31,1200,200801,31,2359,13551,75659,ILLINOIS,17,2008,January,Heavy Snow
200801,31,1200,200801,31,2359,13551,75660,ILLINOIS,17,2008,January,Heavy Snow
200801,31,1200,200801,31,2359,13551,75661,ILLINOIS,17,2008,January,Heavy Snow
200801,31,1200,200801,31,2359,13551,75662,ILLINOIS,17,2008,January,Heavy Snow
200801,31,1200,200801,31,2359,13551,75663,ILLINOIS,17,2008,January,Heavy Snow
200801,31,1200,200801,31,2359,13551,75664,ILLINOIS,17,2008,January,Heavy Snow
200801,31,1200,200801,31,2359,13551,75666,ILLINOIS,17,2008,January,Heavy Snow
200801,31,1200,200801,31,2359,13551,75667,ILLINOIS,17,2008,January,Heavy Snow
200801,31,1200,200801,31,2359,13551,75668,ILLINOIS,17,2008,January,Heavy Snow
200801,31,1200,200801,31,2359,13551,75670,ILLINOIS,17,2008,January,Heavy Snow
200801,31,1200,200801,31,2359,13551,75671,ILLINOIS,17,2008,January,Heavy Snow
200801,31,1200,200801,31,2359,13552,75672,MISSOURI,29,2008,January,Heavy Snow
200801,31,1200,200801,31,2359,13552,75673,MISSOURI,29,2008,January,Heavy Snow
200801,31,1200,200801,31,2359,13552,75674,MISSOURI,29,2008,January,Heavy Snow
200801,31,1200,200801,31,2359,13552,75675,MISSOURI,29,2008,January,Heavy Snow
200801,31,1200,200801,31,2359,13552,75676,MISSOURI,29,2008,January,Heavy Snow
200801,31,1200,200801,31,2359,13552,75677,MISSOURI,29,2008,January,Heavy Snow
200801,14,257,200801,14,1200,13557,75708,CONNECTICUT,9,2008,January,Heavy Snow
200801,14,303,200801,14,1500,13557,75709,CONNECTICUT,9,2008,January,Heavy Snow
200801,14,306,200801,14,1400,13557,75710,CONNECTICUT,9,2008,January,Heavy Snow
200801,14,300,200801,14,1626,13558,75711,MASSACHUSETTS,25,2008,January,Heavy Snow
200801,14,300,200801,14,2325,13558,75712,MASSACHUSETTS,25,2008,January,Heavy Snow
200801,14,300,200801,14,1720,13558,75713,MASSACHUSETTS,25,2008,January,Heavy Snow
200801,14,300,200801,14,2055,13558,75714,MASSACHUSETTS,25,2008,January,Heavy Snow
200801,14,430,200801,14,1700,13558,75715,MASSACHUSETTS,25,2008,January,Heavy Snow
200801,14,400,200801,14,2042,13558,75716,MASSACHUSETTS,25,2008,January,Heavy Snow
200801,14,100,200801,14,1000,13558,75717,MASSACHUSETTS,25,2008,January,Heavy Snow
200801,14,100,200801,14,1200,13558,75718,MASSACHUSETTS,25,2008,January,Heavy Snow
200801,14,130,200801,14,1300,13558,75719,MASSACHUSETTS,25,2008,January,Heavy Snow
200801,14,230,200801,14,1800,13558,75720,MASSACHUSETTS,25,2008,January,Heavy Snow
200801,14,200,200801,14,1700,13558,75721,MASSACHUSETTS,25,2008,January,Heavy Snow
200801,14,200,200801,14,2100,13558,75722,MASSACHUSETTS,25,2008,January,Heavy Snow
200801,14,430,200801,14,1600,13558,75723,MASSACHUSETTS,25,2008,January,Heavy Snow
200801,14,200,200801,14,1400,13558,75724,MASSACHUSETTS,25,2008,January,Heavy Snow
200801,14,300,200801,14,1900,13558,75725,MASSACHUSETTS,25,2008,January,Heavy Snow
200801,14,300,200801,14,1800,13559,75726,NEW HAMPSHIRE,33,2008,January,Heavy Snow
200801,14,500,200801,14,1700,13559,75727,NEW HAMPSHIRE,33,2008,January,Heavy Snow
200801,14,500,200801,14,1700,13559,75728,NEW HAMPSHIRE,33,2008,January,Heavy Snow
200801,14,400,200801,14,1600,13560,75729,RHODE ISLAND,44,2008,January,Heavy Snow
200801,27,1400,200801,28,1000,13561,75730,MASSACHUSETTS,25,2008,January,Heavy Snow
200801,27,1600,200801,28,1900,13561,75731,MASSACHUSETTS,25,2008,January,Heavy Snow
200801,27,1300,200801,27,2000,13561,75732,MASSACHUSETTS,25,2008,January,Heavy Snow
200801,27,1400,200801,28,800,13561,75733,MASSACHUSETTS,25,2008,January,Heavy Snow
200801,27,1645,200801,28,700,13561,75734,MASSACHUSETTS,25,2008,January,Heavy Snow
200801,27,1400,200801,28,800,13561,75735,MASSACHUSETTS,25,2008,January,Heavy Snow
200801,17,1400,200801,18,800,13586,75847,MICHIGAN,26,2008,January,Heavy Snow
200801,17,300,200801,18,2300,13586,75848,MICHIGAN,26,2008,January,Heavy Snow
200801,17,300,200801,17,2300,13586,75849,MICHIGAN,26,2008,January,Heavy Snow
200801,17,300,200801,17,2300,13586,75850,MICHIGAN,26,2008,January,Heavy Snow
200801,21,1600,200801,22,600,13605,76056,WISCONSIN,55,2008,January,Heavy Snow
200801,1,2000,200801,2,900,13606,76072,NORTH CAROLINA,37,2008,January,Heavy Snow
200801,1,2000,200801,2,900,13606,76073,NORTH CAROLINA,37,2008,January,Heavy Snow
200801,1,2000,200801,2,900,13606,76074,NORTH CAROLINA,37,2008,January,Heavy Snow
200801,1,2000,200801,2,900,13606,76075,NORTH CAROLINA,37,2008,January,Heavy Snow
200801,1,2000,200801,2,900,13606,76076,NORTH CAROLINA,37,2008,January,Heavy Snow
200801,16,2000,200801,17,1100,13608,76083,NORTH CAROLINA,37,2008,January,Heavy Snow
200801,16,2000,200801,17,1100,13608,76085,NORTH CAROLINA,37,2008,January,Heavy Snow
200801,16,2000,200801,17,1100,13608,76086,NORTH CAROLINA,37,2008,January,Heavy Snow
200801,16,2000,200801,17,1100,13608,76087,NORTH CAROLINA,37,2008,January,Heavy Snow
200801,16,2000,200801,17,1100,13608,76089,NORTH CAROLINA,37,2008,January,Heavy Snow
200801,16,2000,200801,17,1100,13608,76090,NORTH CAROLINA,37,2008,January,Heavy Snow
200801,16,2000,200801,17,1100,13608,76091,NORTH CAROLINA,37,2008,January,Heavy Snow
200801,16,2000,200801,17,1100,13608,76093,NORTH CAROLINA,37,2008,January,Heavy Snow
200801,16,2000,200801,17,1100,13608,76094,NORTH CAROLINA,37,2008,January,Heavy Snow
200801,16,2000,200801,17,1100,13608,76095,NORTH CAROLINA,37,2008,January,Heavy Snow
200801,16,2000,200801,17,1100,13608,76097,NORTH CAROLINA,37,2008,January,Heavy Snow
200801,16,2000,200801,17,1100,13608,76098,NORTH CAROLINA,37,2008,January,Heavy Snow
200801,16,2000,200801,17,1100,13608,76099,NORTH CAROLINA,37,2008,January,Heavy Snow
200801,16,2000,200801,17,1100,13608,76100,NORTH CAROLINA,37,2008,January,Heavy Snow
200801,16,2000,200801,17,1100,13608,76101,NORTH CAROLINA,37,2008,January,Heavy Snow
200801,16,2000,200801,17,1100,13608,76102,NORTH CAROLINA,37,2008,January,Heavy Snow
200801,16,1800,200801,17,900,13610,76107,GEORGIA,13,2008,January,Heavy Snow
200801,16,1800,200801,17,900,13610,76108,GEORGIA,13,2008,January,Heavy Snow
200801,16,1800,200801,17,900,13610,76109,GEORGIA,13,2008,January,Heavy Snow
200801,16,1800,200801,17,900,13611,76110,NORTH CAROLINA,37,2008,January,Heavy Snow
200801,16,1800,200801,17,900,13611,76111,NORTH CAROLINA,37,2008,January,Heavy Snow
200801,16,1800,200801,17,900,13611,76112,NORTH CAROLINA,37,2008,January,Heavy Snow
200801,16,1800,200801,17,900,13611,76113,NORTH CAROLINA,37,2008,January,Heavy Snow
200801,16,1800,200801,17,900,13611,76114,NORTH CAROLINA,37,2008,January,Heavy Snow
200801,16,1800,200801,17,900,13611,76115,NORTH CAROLINA,37,2008,January,Heavy Snow
200801,16,1800,200801,17,900,13612,76116,SOUTH CAROLINA,45,2008,January,Heavy Snow
200801,16,1800,200801,17,900,13612,76117,SOUTH CAROLINA,45,2008,January,Heavy Snow
200801,16,1800,200801,17,900,13612,76118,SOUTH CAROLINA,45,2008,January,Heavy Snow
200801,16,1800,200801,17,900,13612,76119,SOUTH CAROLINA,45,2008,January,Heavy Snow
200801,16,1800,200801,17,900,13612,76120,SOUTH CAROLINA,45,2008,January,Heavy Snow
200801,16,1800,200801,17,900,13612,76121,SOUTH CAROLINA,45,2008,January,Heavy Snow
200801,16,1800,200801,17,900,13612,76122,SOUTH CAROLINA,45,2008,January,Heavy Snow
200801,19,700,200801,19,930,13642,76373,MISSISSIPPI,28,2008,January,Heavy Snow
200801,19,610,200801,19,1100,13642,76375,MISSISSIPPI,28,2008,January,Heavy Snow
200801,19,800,200801,19,1130,13642,76378,MISSISSIPPI,28,2008,January,Heavy Snow
200801,19,700,200801,19,1030,13642,76379,MISSISSIPPI,28,2008,January,Heavy Snow
200801,19,700,200801,19,1130,13642,76380,MISSISSIPPI,28,2008,January,Heavy Snow
200801,19,700,200801,19,1130,13642,76381,MISSISSIPPI,28,2008,January,Heavy Snow
200801,19,700,200801,19,1200,13642,76382,MISSISSIPPI,28,2008,January,Heavy Snow
200801,19,740,200801,19,1200,13642,76383,MISSISSIPPI,28,2008,January,Heavy Snow
200801,19,700,200801,19,1200,13642,76384,MISSISSIPPI,28,2008,January,Heavy Snow
200801,19,600,200801,19,1000,13642,76385,MISSISSIPPI,28,2008,January,Heavy Snow
200801,19,600,200801,19,1000,13642,76386,MISSISSIPPI,28,2008,January,Heavy Snow
200801,19,630,200801,19,1000,13642,76387,MISSISSIPPI,28,2008,January,Heavy Snow
200801,19,630,200801,19,1100,13642,76410,MISSISSIPPI,28,2008,January,Heavy Snow
200801,19,630,200801,19,1100,13642,76414,MISSISSIPPI,28,2008,January,Heavy Snow
200801,19,700,200801,19,1100,13642,76415,MISSISSIPPI,28,2008,January,Heavy Snow
200801,19,730,200801,19,1130,13642,76416,MISSISSIPPI,28,2008,January,Heavy Snow
200801,19,730,200801,19,1130,13642,76417,MISSISSIPPI,28,2008,January,Heavy Snow
200801,19,730,200801,19,1130,13642,76418,MISSISSIPPI,28,2008,January,Heavy Snow
200801,19,730,200801,19,1130,13642,76419,MISSISSIPPI,28,2008,January,Heavy Snow
200801,19,730,200801,19,1130,13642,76420,MISSISSIPPI,28,2008,January,Heavy Snow
200801,17,300,200801,17,2000,13586,76471,MICHIGAN,26,2008,January,Heavy Snow
200801,17,300,200801,17,1800,13586,76472,MICHIGAN,26,2008,January,Heavy Snow
200801,17,1100,200801,17,2300,13586,76474,MICHIGAN,26,2008,January,Heavy Snow
200801,17,300,200801,17,2200,13586,76475,MICHIGAN,26,2008,January,Heavy Snow
200801,1,1100,200801,1,2200,13690,76680,NEW HAMPSHIRE,33,2008,January,Heavy Snow
200801,1,1100,200801,1,2200,13690,76681,NEW HAMPSHIRE,33,2008,January,Heavy Snow
200801,1,1100,200801,1,2200,13690,76682,NEW HAMPSHIRE,33,2008,January,Heavy Snow
200801,1,1100,200801,1,2200,13690,76683,NEW HAMPSHIRE,33,2008,January,Heavy Snow
200801,1,1100,200801,1,2200,13690,76684,NEW HAMPSHIRE,33,2008,January,Heavy Snow
200801,1,1100,200801,1,2200,13690,76685,NEW HAMPSHIRE,33,2008,January,Heavy Snow
200801,1,1100,200801,1,2200,13690,76686,NEW HAMPSHIRE,33,2008,January,Heavy Snow
200801,1,1100,200801,1,2200,13690,76687,NEW HAMPSHIRE,33,2008,January,Heavy Snow
200801,1,1100,200801,1,2200,13690,76688,NEW HAMPSHIRE,33,2008,January,Heavy Snow
200801,1,1200,200801,2,400,13691,76689,MAINE,23,2008,January,Heavy Snow
200801,1,1200,200801,2,400,13691,76690,MAINE,23,2008,January,Heavy Snow
200801,1,1200,200801,2,400,13691,76691,MAINE,23,2008,January,Heavy Snow
200801,1,1200,200801,2,400,13691,76692,MAINE,23,2008,January,Heavy Snow
200801,1,1200,200801,2,400,13691,76693,MAINE,23,2008,January,Heavy Snow
200801,1,1200,200801,2,400,13691,76694,MAINE,23,2008,January,Heavy Snow
200801,1,1200,200801,2,400,13691,76695,MAINE,23,2008,January,Heavy Snow
200801,1,1200,200801,2,400,13691,76696,MAINE,23,2008,January,Heavy Snow
200801,1,1200,200801,2,400,13691,76697,MAINE,23,2008,January,Heavy Snow
200801,1,1200,200801,2,400,13691,76698,MAINE,23,2008,January,Heavy Snow
200801,1,1200,200801,2,400,13691,76699,MAINE,23,2008,January,Heavy Snow
200801,1,1200,200801,2,400,13691,76700,MAINE,23,2008,January,Heavy Snow
200801,1,1200,200801,2,400,13691,76701,MAINE,23,2008,January,Heavy Snow
200801,1,1200,200801,2,400,13691,76702,MAINE,23,2008,January,Heavy Snow
200801,1,1200,200801,2,400,13691,76703,MAINE,23,2008,January,Heavy Snow
200801,1,1200,200801,2,400,13691,76704,MAINE,23,2008,January,Heavy Snow
200801,1,1200,200801,2,400,13691,76705,MAINE,23,2008,January,Heavy Snow
200801,14,500,200801,14,2000,13692,76706,NEW HAMPSHIRE,33,2008,January,Heavy Snow
200801,14,500,200801,14,2000,13692,76707,NEW HAMPSHIRE,33,2008,January,Heavy Snow
200801,14,500,200801,14,2000,13692,76708,NEW HAMPSHIRE,33,2008,January,Heavy Snow
200801,14,500,200801,14,2000,13692,76709,NEW HAMPSHIRE,33,2008,January,Heavy Snow
200801,14,500,200801,14,2000,13692,76710,NEW HAMPSHIRE,33,2008,January,Heavy Snow
200801,14,500,200801,14,2000,13692,76711,NEW HAMPSHIRE,33,2008,January,Heavy Snow
200801,14,500,200801,14,2000,13692,76712,NEW HAMPSHIRE,33,2008,January,Heavy Snow
200801,14,500,200801,14,2000,13692,76713,NEW HAMPSHIRE,33,2008,January,Heavy Snow
200801,14,500,200801,14,2000,13692,76714,NEW HAMPSHIRE,33,2008,January,Heavy Snow
200801,14,700,200801,14,2300,13694,76715,MAINE,23,2008,January,Heavy Snow
200801,14,700,200801,14,2300,13694,76716,MAINE,23,2008,January,Heavy Snow
200801,14,700,200801,14,2300,13694,76717,MAINE,23,2008,January,Heavy Snow
200801,14,700,200801,14,2300,13694,76718,MAINE,23,2008,January,Heavy Snow
200801,14,700,200801,14,2300,13694,76719,MAINE,23,2008,January,Heavy Snow
200801,14,700,200801,14,2300,13694,76720,MAINE,23,2008,January,Heavy Snow
200801,14,700,200801,14,2300,13694,76721,MAINE,23,2008,January,Heavy Snow
200801,14,700,200801,14,2300,13694,76722,MAINE,23,2008,January,Heavy Snow
200801,14,700,200801,14,2300,13694,76723,MAINE,23,2008,January,Heavy Snow
200801,14,700,200801,14,2300,13694,76724,MAINE,23,2008,January,Heavy Snow
200801,14,700,200801,14,2300,13694,76725,MAINE,23,2008,January,Heavy Snow
200801,14,700,200801,14,2300,13694,76726,MAINE,23,2008,January,Heavy Snow
200801,14,700,200801,14,2300,13694,76727,MAINE,23,2008,January,Heavy Snow
200801,14,700,200801,14,2300,13694,76728,MAINE,23,2008,January,Heavy Snow
200801,18,100,200801,18,1300,13695,76729,NEW HAMPSHIRE,33,2008,January,Heavy Snow
200801,9,500,200801,9,1700,13713,76908,UTAH,49,2008,January,Heavy Snow
200801,9,0,200801,9,1900,13713,76910,UTAH,49,2008,January,Heavy Snow
200801,8,2200,200801,9,1900,13713,76911,UTAH,49,2008,January,Heavy Snow
200801,20,1800,200801,21,1600,13715,76916,UTAH,49,2008,January,Heavy Snow
200801,20,1600,200801,21,1800,13715,76918,UTAH,49,2008,January,Heavy Snow
200801,21,0,200801,21,1900,13715,76919,UTAH,49,2008,January,Heavy Snow
200801,21,200,200801,21,1900,13715,76920,UTAH,49,2008,January,Heavy Snow
200801,21,400,200801,21,1700,13715,76921,UTAH,49,2008,January,Heavy Snow
200801,21,0,200801,21,1800,13715,76922,UTAH,49,2008,January,Heavy Snow
200801,21,600,200801,21,1900,13715,76923,UTAH,49,2008,January,Heavy Snow
200801,24,200,200801,24,1500,13717,76931,UTAH,49,2008,January,Heavy Snow
200801,7,2100,200801,9,800,13719,76937,OREGON,41,2008,January,Heavy Snow
200801,7,2100,200801,9,800,13719,76945,OREGON,41,2008,January,Heavy Snow
200801,7,2100,200801,9,800,13720,76948,WASHINGTON,53,2008,January,Heavy Snow
200801,7,2100,200801,9,800,13720,76954,WASHINGTON,53,2008,January,Heavy Snow
200801,7,2100,200801,9,800,13719,76956,OREGON,41,2008,January,Heavy Snow
200801,4,330,200801,5,1000,13737,77037,CALIFORNIA,6,2008,January,Heavy Snow
200801,4,1800,200801,5,1100,13738,77038,NEVADA,32,2008,January,Heavy Snow
200801,27,0,200801,27,1800,13740,77041,CALIFORNIA,6,2008,January,Heavy Snow
200801,29,1600,200801,30,1500,13724,77170,UTAH,49,2008,January,Heavy Snow
200801,29,1600,200801,30,1500,13724,77171,UTAH,49,2008,January,Heavy Snow
200801,31,1800,200801,31,2359,13727,77179,UTAH,49,2008,January,Heavy Snow
200801,31,1900,200801,31,2359,13727,77180,UTAH,49,2008,January,Heavy Snow
200801,31,2000,200801,31,2359,13727,77181,UTAH,49,2008,January,Heavy Snow
200801,31,1700,200801,31,2359,13727,77182,UTAH,49,2008,January,Heavy Snow
200801,19,1030,200801,19,1100,13770,77206,MISSISSIPPI,28,2008,January,Heavy Snow
200801,19,1030,200801,19,1100,13776,77214,ALABAMA,1,2008,January,Heavy Snow
200801,19,1030,200801,19,1100,13776,77215,ALABAMA,1,2008,January,Heavy Snow
200801,19,1030,200801,19,1100,13776,77216,ALABAMA,1,2008,January,Heavy Snow
200801,19,1030,200801,19,1100,13776,77217,ALABAMA,1,2008,January,Heavy Snow
200801,5,1600,200801,7,1200,13816,77543,ARIZONA,4,2008,January,Heavy Snow
200801,4,1200,200801,4,2200,13669,77602,IDAHO,16,2008,January,Heavy Snow
200801,8,600,200801,9,600,13834,77603,IDAHO,16,2008,January,Heavy Snow
200801,8,600,200801,8,1800,13834,77604,IDAHO,16,2008,January,Heavy Snow
200801,8,600,200801,8,1800,13834,77605,IDAHO,16,2008,January,Heavy Snow
200801,8,800,200801,8,2000,13834,77606,IDAHO,16,2008,January,Heavy Snow
200801,8,600,200801,9,600,13834,77607,IDAHO,16,2008,January,Heavy Snow
200801,19,600,200801,19,1300,13664,77668,ALABAMA,1,2008,January,Heavy Snow
200801,19,600,200801,19,1300,13664,77669,ALABAMA,1,2008,January,Heavy Snow
200801,19,600,200801,19,1300,13664,77670,ALABAMA,1,2008,January,Heavy Snow
200801,19,600,200801,19,1300,13664,77671,ALABAMA,1,2008,January,Heavy Snow
200801,19,500,200801,19,1200,13664,77672,ALABAMA,1,2008,January,Heavy Snow
200801,19,600,200801,19,1200,13664,77673,ALABAMA,1,2008,January,Heavy Snow
200801,16,2000,200801,17,700,13857,77741,VIRGINIA,51,2008,January,Heavy Snow
200801,16,2000,200801,17,700,13857,77742,VIRGINIA,51,2008,January,Heavy Snow
200801,16,2000,200801,17,700,13857,77743,VIRGINIA,51,2008,January,Heavy Snow
200801,16,2000,200801,17,700,13857,77744,VIRGINIA,51,2008,January,Heavy Snow
200801,16,2000,200801,17,700,13857,77745,VIRGINIA,51,2008,January,Heavy Snow
200801,8,100,200801,8,1100,13834,77787,IDAHO,16,2008,January,Heavy Snow
200801,1,700,200801,2,400,13865,77796,NEW YORK,36,2008,January,Heavy Snow
200801,1,700,200801,2,400,13865,77798,NEW YORK,36,2008,January,Heavy Snow
200801,8,400,200801,8,1600,13867,77805,OREGON,41,2008,January,Heavy Snow
200801,8,400,200801,8,1600,13867,77818,OREGON,41,2008,January,Heavy Snow
200801,8,500,200801,8,1700,13867,77820,OREGON,41,2008,January,Heavy Snow
200801,27,1900,200801,28,700,13877,77847,IDAHO,16,2008,January,Heavy Snow
200801,29,700,200801,29,1900,13880,77853,IDAHO,16,2008,January,Heavy Snow
200801,29,700,200801,29,1900,13880,77854,IDAHO,16,2008,January,Heavy Snow
200801,29,700,200801,29,1900,13880,77856,IDAHO,16,2008,January,Heavy Snow
200801,29,400,200801,29,1600,13882,77860,OREGON,41,2008,January,Heavy Snow
200801,29,400,200801,29,1600,13882,77866,OREGON,41,2008,January,Heavy Snow
200801,30,2200,200801,31,2200,13887,77884,IDAHO,16,2008,January,Heavy Snow
200801,30,2200,200801,31,2200,13887,77885,IDAHO,16,2008,January,Heavy Snow
200801,21,2000,200801,22,800,13913,78013,MICHIGAN,26,2008,January,Heavy Snow
200801,31,100,200801,31,1000,12343,78285,OKLAHOMA,40,2008,January,Heavy Snow
200801,31,400,200801,31,1500,12343,78287,OKLAHOMA,40,2008,January,Heavy Snow
200801,31,130,200801,31,1000,12343,78289,OKLAHOMA,40,2008,January,Heavy Snow
200801,31,100,200801,31,1600,12343,78292,OKLAHOMA,40,2008,January,Heavy Snow
200801,31,200,200801,31,1200,12343,78294,OKLAHOMA,40,2008,January,Heavy Snow
200801,31,500,200801,31,1500,12343,78296,OKLAHOMA,40,2008,January,Heavy Snow
200801,31,600,200801,31,1400,12343,78297,OKLAHOMA,40,2008,January,Heavy Snow
200801,31,400,200801,31,1100,12343,78299,OKLAHOMA,40,2008,January,Heavy Snow
200801,31,400,200801,31,1100,12343,78301,OKLAHOMA,40,2008,January,Heavy Snow
200801,31,600,200801,31,1400,12343,78303,OKLAHOMA,40,2008,January,Heavy Snow
200801,31,400,200801,31,1600,12343,78304,OKLAHOMA,40,2008,January,Heavy Snow
200801,31,500,200801,31,1100,12343,78332,OKLAHOMA,40,2008,January,Heavy Snow
200801,21,600,200801,22,500,13963,78440,WISCONSIN,55,2008,January,Heavy Snow
200801,21,600,200801,22,500,13963,78441,WISCONSIN,55,2008,January,Heavy Snow
200801,21,600,200801,22,500,13963,78442,WISCONSIN,55,2008,January,Heavy Snow
200801,21,600,200801,22,500,13963,78443,WISCONSIN,55,2008,January,Heavy Snow
200801,21,600,200801,22,500,13963,78444,WISCONSIN,55,2008,January,Heavy Snow
200801,21,600,200801,22,500,13963,78445,WISCONSIN,55,2008,January,Heavy Snow
200801,21,700,200801,22,600,13964,78446,WISCONSIN,55,2008,January,Heavy Snow
200801,21,700,200801,22,600,13964,78447,WISCONSIN,55,2008,January,Heavy Snow
200801,21,700,200801,22,600,13964,78448,WISCONSIN,55,2008,January,Heavy Snow
200801,21,700,200801,22,600,13964,78449,WISCONSIN,55,2008,January,Heavy Snow
200801,21,700,200801,22,600,13964,78450,WISCONSIN,55,2008,January,Heavy Snow
200801,21,1000,200801,22,600,13965,78451,WISCONSIN,55,2008,January,Heavy Snow
200801,21,1000,200801,22,600,13965,78452,WISCONSIN,55,2008,January,Heavy Snow
200801,31,400,200801,31,1500,12307,78591,OKLAHOMA,40,2008,January,Heavy Snow
200801,31,400,200801,31,1500,12307,78592,OKLAHOMA,40,2008,January,Heavy Snow
200801,31,400,200801,31,1600,12307,78593,OKLAHOMA,40,2008,January,Heavy Snow
200801,31,500,200801,31,1600,12307,78594,OKLAHOMA,40,2008,January,Heavy Snow
200801,31,600,200801,31,1700,12307,78595,OKLAHOMA,40,2008,January,Heavy Snow
